"mean_cpm","log2_fc","pvals","padj"
"1",1.3710716083074,2.17153040140007,1.91640131591881e-09,6.03148986159126e-05
"2",4.65792696497479,-1.48679752807188,1.59228830154749e-06,0.0497653785765651
"3",1.70217695079651,0.459969130178956,0.158725929212129,1
"4",0.0625440450651014,0,1,1
"5",0.0636425233295362,-0.787996877691431,0.190113826992549,1
"6",0.0625440450651014,0,1,1
"7",0.0625440450651014,0,1,1
"8",0.0625440450651014,0,1,1
"9",0.0637917578267192,0.615575409113579,0.298750307359765,1
"10",0.0625440450651014,0,1,1
"11",0.0625440450651014,0,1,1
"12",0.0625440450651014,0,1,1
"13",12.8416580853967,-0.608679683761939,0.0488865812318586,1
"14",89.47316675921,0.0692264023761156,0.824598785779568,1
"15",0.0907319836508041,-0.0584544632403666,0.930787922890186,1
"16",0.0625440450651014,0,1,1
"17",0.0625440450651014,0,1,1
"18",0.0743664748278339,-1.74076443651182,0.0195231171167598,1
"19",10.7004242805025,-0.2341810495761,0.451946199594564,1
"20",1.55891770549342,-0.151978810972379,0.635874104449448,1
"21",0.0748735135146656,-0.67144145611141,0.364486813889923,1
"22",0.155727481753469,-1.10805411009625,0.010606840410996,1
"23",0.0721969944943478,0.747644878270583,0.343502379875136,1
"24",91.0198044311664,0.352388753551453,0.263332213256662,1
"25",17.4483618810439,-0.105502460225913,0.734982309729238,1
"26",1.31486236622075,0.321089096635473,0.326899870833089,1
"27",0.0704019447296544,2.09026286833333,0.0119438596221656,1
"28",5.79783042264565,0.676520272590113,0.0354380488409438,1
"29",173.320485059369,1.78488414290748,9.73502083511965e-08,0.00305465483764384
"30",8.03424666539758,0.646484978123448,0.0435623313690533,1
"31",0.0636618611279786,-0.789819039274292,0.189917615307174,1
"32",25.1545222586362,-0.115509565433843,0.710608407529489,1
"33",0.928472114501778,-0.4796311348873,0.141613941569597,1
"34",0.0625440450651014,0,1,1
"35",0.0625440450651014,0,1,1
"36",0.0650869773537147,-1.31943768886208,0.063729939832649,1
"37",0.110099741555232,0.100132940669605,0.851694437277687,1
"38",0.302514076778392,-0.0306386795778158,0.93535017250011,1
"39",16.5755963983473,0.122706450026412,0.695630880019174,1
"40",19.6910491367788,0.48338589665312,0.127445922512543,1
"41",211.406284923844,0.330227089773768,0.294026097340391,1
"42",41.052373241125,0.0928175444443758,0.766651095240375,1
"43",1.50653479275919,-0.129515984871581,0.687320260812166,1
"44",83.3854037463565,0.229317141773944,0.464949273824028,1
"45",11.7125751301412,-0.485185765430449,0.11718444141947,1
"46",109.593235695338,-0.1822585572898,0.556961159251489,1
"47",0.0625440450651014,0,1,1
"48",18.981421179176,0.15853886409987,0.613467837615307,1
"49",149.402526795063,-0.0946486876670763,0.760808698724163,1
"50",0.0625440450651014,0,1,1
"51",55.4118952645637,0.199505751885235,0.524719312119633,1
"52",3.7242172166137,-0.306168876215748,0.32929263509784,1
"53",45.1850306895545,0.0809023063237843,0.795801394197241,1
"54",0.0625440450651014,0,1,1
"55",2.48258966619745,-0.776137649269045,0.0134088342129379,1
"56",135.15376107771,0.320240665216978,0.308784164228735,1
"57",184.297717712063,-0.14893691737332,0.631442323953495,1
"58",59.9608751169381,-0.0133498164079163,0.965841064511192,1
"59",0.457113118141579,0.679877022410051,0.0580399576945037,1
"60",0.0625440450651014,0,1,1
"61",0.143810457901813,0.440788553471754,0.343196545882123,1
"62",2.08150061712871,-0.166406245661423,0.601015180983192,1
"63",50.3084652636007,-0.207441554219886,0.503804606340457,1
"64",25.2655256180566,0.447635632095171,0.157339971699231,1
"65",0.900534261111699,-0.398461295075365,0.223621618534249,1
"66",202.215097560592,-0.05358101445668,0.86330318545646,1
"67",13.8245616819785,0.172778456278558,0.582533519346508,1
"68",58.5795390018515,-0.147428733076061,0.635128443792141,1
"69",1.42212215929917,0.455941444223879,0.165125619458351,1
"70",53.2377661269035,0.311535693086937,0.322278149393659,1
"71",111.595845924969,-0.419972475516063,0.173757879821864,1
"72",0.166921499725602,-0.697840304245432,0.103655926248745,1
"73",3.59703550121675,0.879668133065426,0.0070388071620007,1
"74",2.71582548201613,-0.00412404773114814,0.989636469165994,1
"75",481.853794880604,0.266345965708176,0.39633059274685,1
"76",365.094788757169,0.166326179898606,0.595229266503062,1
"77",0.872188481159999,-0.426154686658256,0.194301419499523,1
"78",0.179401299705718,0.152161440116078,0.716296498238244,1
"79",0.0662628346932287,-0.695148368701761,0.394989883713541,1
"80",0.0998138588965134,0.529295340049379,0.351665904225141,1
"81",34.4746063141,0.161750553068309,0.605861060797206,1
"82",73.9312745353259,0.0872341171848023,0.780150991025003,1
"83",3.8625164085131,-0.0656742157208378,0.835085740955706,1
"84",195.371864011458,-0.0560897591628366,0.856962289430451,1
"85",14.2083685721985,-0.165061659144934,0.596125399851564,1
"86",32.7386020487672,-0.25079302817529,0.418773877694129,1
"87",45.8762441878897,0.256841018043511,0.413754214021926,1
"88",0.0735532264231501,-0.788311890185819,0.28028015678409,1
"89",436.733988533256,-0.110646993005909,0.721765250968958,1
"90",42.0426060893539,-0.0146699452999327,0.962479372712651,1
"91",2.11879145815002,-0.158949511585853,0.617664925585124,1
"92",2.13727612329188,-1.00709307483584,0.00134833162984682,1
"93",0.0625440450651014,0,1,1
"94",0.11514912439621,-0.915348037688497,0.0726109546352029,1
"95",0.244825568240632,-0.306385795200901,0.435423108884244,1
"96",0.120815260159227,-0.412724022660774,0.399120926240791,1
"97",49.1329683548242,-0.106871619232595,0.731153791509012,1
"98",0.0625440450651014,0,1,1
"99",111.359563582602,-0.0814085760658112,0.793537936075276,1
"100",47.9230601020216,-0.0910426647301358,0.769844244013757,1
"101",0.525803735701489,0.382181090680781,0.275904555576637,1
"102",24.4467123684295,-0.160306530953841,0.606209270507566,1
"103",0.0654360289500619,1.06568796566024,0.140994694699567,1
"104",11.2389287604766,-0.284518666001446,0.360288115749059,1
"105",55.6817709955718,0.131024209531794,0.675504699228074,1
"106",21.1091760060893,0.228473587278299,0.467424309193542,1
"107",12.9405797357748,-0.0977329227870804,0.754120040078425,1
"108",28.3989954887493,-0.198302660236657,0.523185629419936,1
"109",0.976596608861794,-0.363961861010204,0.26396325548505,1
"110",0.0656430327548838,-0.698581443187402,0.393662060879542,1
"111",0.0625440450651014,0,1,1
"112",1.06924785546599,0.637667671970701,0.0568455053742628,1
"113",0.0625440450651014,0,1,1
"114",0.0686478429823429,0.0800817765002397,0.925633495403949,1
"115",11.8872016967177,0.250661620729111,0.426498937071402,1
"116",424.456894178657,0.175227681013857,0.575774300881845,1
"117",0.415553108609807,-0.0742331531063444,0.833708283496636,1
"118",161.270400704328,-0.407780294114128,0.186622687080378,1
"119",2.16818207686706,0.594084708354408,0.0682002907045787,1
"120",30.3818681078292,0.130319115748493,0.677386345758991,1
"121",0.175027349027101,-0.406358476624261,0.332503131210807,1
"122",0.0625440450651014,0,1,1
"123",4.88604678891075,-0.0928558129937128,0.767595131236586,1
"124",11.4027609918799,0.481896463364041,0.129409050167503,1
"125",0.0709630050534263,-0.902968157590803,0.242993797915022,1
"126",9.67326345345399,-0.0762512905582183,0.807455595374834,1
"127",0.0625440450651014,0,1,1
"128",133.215473688729,-0.1970053702166,0.525324806725352,1
"129",4.75123143700001,0.22876154267325,0.470817723830525,1
"130",27.0950244061277,-0.158810750264705,0.60951882610481,1
"131",0.087352839648889,0.641376781903441,0.318956788032054,1
"132",84.9358075808584,-0.105252653132851,0.734969981725074,1
"133",148.197654392177,-0.211645770183281,0.494842002456652,1
"134",13.3626550857867,0.211358371803087,0.501786569271818,1
"135",27.8509429945363,0.195819691077827,0.53275282060191,1
"136",48.3805756426712,0.103391112453298,0.740998838829623,1
"137",13.6712340660444,-0.300769803391642,0.332773855146437,1
"138",0.0636618611279786,-0.789819039274292,0.189917615307174,1
"139",77.1045672621077,-0.268039457639772,0.386866513578772,1
"140",2.23685814911877,0.0411605998444975,0.897424416444492,1
"141",1.23851063799708,0.185587567602792,0.570172785386763,1
"142",6.81536435969542,-0.11889787972358,0.703971426232499,1
"143",106.72338580344,0.00979532377170259,0.974938212504464,1
"144",0.393658159024251,-0.00391699138764555,0.991804243093371,1
"145",1.11883074098078,0.803616940180819,0.0169327638528767,1
"146",165.584520721367,0.256848213267014,0.413346206498735,1
"147",0.116751727525971,-0.708836264599985,0.157704399195981,1
"148",0.0772645122755721,-2.60443341568478,0.000510475819764445,1
"149",0.0872728898318571,-0.185924896457848,0.770552860221436,1
"150",948.642099003867,0.352290719260554,0.263201941201432,1
"151",0.068610510326174,-0.609175321115551,0.443228774025296,1
"152",0.187932644186049,-1.07290579487064,0.00917238294877479,1
"153",0.662305621756465,1.33318660451488,0.000199963784169721,1
"154",1.003797330471,-0.0293604943708212,0.928661633865206,1
"155",0.109917643397147,-0.739761861104359,0.15202860343505,1
"156",4.78397131364835,0.38612144984328,0.225815380809562,1
"157",0.0625440450651014,0,1,1
"158",7.7838878064129,-0.178257943312674,0.568025066896347,1
"159",0.0637349754064187,0.612274795645902,0.299189914693338,1
"160",70.7654224717424,-0.113054626080332,0.716125112023807,1
"161",4.70862730956019,0.772890725321949,0.0169128909442581,1
"162",0.0625440450651014,0,1,1
"163",3.98413875327834,-0.298176770486542,0.341416703381503,1
"164",8.62659118466383,0.230622274733365,0.464967812645032,1
"165",617.603648461348,0.126197608223211,0.686511339794285,1
"166",3.29824728196846,-0.336985592523675,0.283359538511892,1
"167",0.549371713033685,-0.0672921527068175,0.844852772352411,1
"168",99.9835026074183,0.453527267697959,0.151351881401109,1
"169",30.2579024299109,-0.0519952124420625,0.867511476097618,1
"170",11.2125339244252,-0.116815696079794,0.708165028897859,1
"171",9.78259149827103,-0.0474835788358259,0.879351217989292,1
"172",0.0652864209856012,1.31222918971999,0.0793530553482249,1
"173",27.8223346419701,-0.0253103392605097,0.935328382652631,1
"174",50.0727873367659,0.139542274048275,0.655833546176516,1
"175",0.0915552001050114,1.22008759521563,0.0558797829697128,1
"176",17.2315311313165,0.300495348621996,0.340480933861687,1
"177",0.0637685088272985,-0.799018064358448,0.188940619353913,1
"178",437.683403055247,0.314039024274859,0.318014107903445,1
"179",0.0625440450651014,0,1,1
"180",0.167161389293059,-1.10221895257746,0.0092885168012499,1
"181",0.0987764061184575,0.525336938512436,0.361096543812411,1
"182",25.3764365651793,0.0294998929965727,0.924784295974283,1
"183",24.4627935950228,0.169216477218024,0.589660615550482,1
"184",11.798191819755,0.423679931447214,0.181422183314745,1
"185",1.91581224617103,0.143239016968511,0.656354569158917,1
"186",0.153308558509781,-0.789791069278226,0.0716627191844699,1
"187",53.7172419554435,-0.0782855079090459,0.801402202827381,1
"188",0.0876325862620425,0.478431539639512,0.448997548288262,1
"189",72.4526841183175,0.177811826437166,0.570429631801715,1
"190",68.3806431605022,0.138829930768008,0.657390851985602,1
"191",41.5551406685293,0.219532910005063,0.484357687888836,1
"192",0.0625440450651014,0,1,1
"193",0.0625440450651014,0,1,1
"194",0.260401537207653,-1.32876494789356,0.000554355283916708,1
"195",33.9693019080906,-0.0737024565003968,0.812938542847887,1
"196",0.0852258318927787,2.52310336344581,0.00119929406224622,1
"197",0.895757637070455,-0.904543636396627,0.0054414771625731,1
"198",5.81676435381446,0.639969432263643,0.0462645780345165,1
"199",52.8454134128084,-0.0512035206857225,0.869419637109635,1
"200",28.5990516510973,0.574848978566883,0.0705590658977348,1
"201",41.9391947778463,0.0904796367618001,0.772346051531362,1
"202",2.76752934820799,-0.367961859685417,0.24234088441005,1
"203",287.650387572326,0.0566776024081988,0.855896629905072,1
"204",0.150191547981951,-0.262996137188723,0.553854185127709,1
"205",57.4109871168315,0.221312300796956,0.48069785127089,1
"206",19.6533256520766,-0.134743568528212,0.665166122724018,1
"207",2.21518864640503,-0.292646345928296,0.356257308909877,1
"208",0.0659491844731434,-0.67793661353645,0.40077825964871,1
"209",0.0625440450651014,0,1,1
"210",0.0698571830004649,-2.45504804492728,0.00159037563159246,1
"211",0.0625440450651014,0,1,1
"212",160.796468329917,0.0240701967280192,0.93847970616337,1
"213",83.575055553658,0.394717101914976,0.210892671912567,1
